id,day,pressure,maxtemp,humidity,cloud,sunshine,winddirection,windspeed,temp_diff,humidity_index,windspeed_category,rainfall
795,66,1017.5,23.0,75.0,83.0,0.0,40.0,22.6,3.1999999999999993,3.605769230769231,Medium,1
796,67,1020.6,18.8,79.0,95.0,0.0,30.0,19.3,1.6999999999999993,3.969849246231156,Low,1
797,68,1020.3,21.2,78.0,88.0,0.0,20.0,25.0,2.099999999999998,3.75,Medium,1
798,69,1012.7,23.5,91.0,88.0,0.0,50.0,23.9,3.6999999999999993,4.232558139534884,Medium,1
799,70,1020.6,21.2,91.0,74.0,1.6,50.0,20.5,4.0,4.715025906735751,Medium,1
800,71,1017.1,18.6,79.0,91.0,0.0,70.0,38.0,1.7000000000000028,4.463276836158192,Medium,1
801,72,1016.0,24.4,87.0,74.0,2.3,20.0,10.2,4.599999999999998,3.936651583710407,Low,1
802,73,1019.4,21.3,81.0,88.0,0.0,30.0,12.1,0.40000000000000213,3.9130434782608696,Low,1
803,74,1013.2,25.2,59.0,70.0,6.7,40.0,18.0,4.199999999999999,2.543103448275862,Low,0
804,75,1013.1,25.9,93.0,88.0,1.8,40.0,17.2,4.899999999999999,4.025974025974025,Low,0
805,76,1017.4,23.9,76.0,70.0,3.9,40.0,15.3,4.899999999999999,3.5849056603773586,Low,0
806,77,1019.3,27.8,87.0,95.0,0.6,80.0,25.5,6.5,3.766233766233766,Medium,1
807,78,1018.0,27.7,85.0,89.0,0.1,30.0,17.3,4.899999999999999,3.359683794466403,Low,1
808,79,1013.0,26.7,90.0,88.0,0.1,30.0,15.3,5.599999999999998,3.8793103448275863,Low,1
809,80,1011.4,17.1,94.0,95.0,0.0,50.0,29.7,1.5000000000000018,5.595238095238095,Medium,1
810,81,1011.6,22.4,98.0,97.0,0.5,80.0,12.5,2.299999999999997,4.644549763033175,Low,1
811,82,1010.3,17.6,92.0,96.0,0.0,50.0,39.7,2.0000000000000018,5.542168674698795,Medium,1
812,83,1008.2,25.9,88.0,84.0,3.2,20.0,24.2,4.399999999999999,4.0,Medium,1
813,84,1013.5,26.0,89.0,88.0,0.6,50.0,20.8,5.0,3.63265306122449,Medium,1
814,85,1010.3,26.9,88.0,89.0,0.4,70.0,11.3,3.8999999999999986,3.534136546184739,Low,1
815,86,1013.3,27.7,84.0,90.0,1.1,60.0,9.1,4.099999999999998,3.3201581027667983,Low,1
816,87,1011.3,22.8,79.0,81.0,0.0,70.0,23.5,2.900000000000002,3.8349514563106792,Medium,1
817,88,1009.9,23.2,92.0,93.0,0.0,190.0,15.0,3.099999999999998,4.360189573459715,Low,1
818,89,1012.5,26.2,98.0,88.0,0.1,70.0,25.2,2.1999999999999993,3.9357429718875503,Medium,1
819,90,1013.2,26.3,94.0,83.0,5.0,70.0,20.4,2.400000000000002,3.868312757201646,Medium,1
820,91,1012.0,28.2,89.0,90.0,2.5,40.0,9.1,4.5,3.5177865612648223,Low,1
821,92,1009.5,25.1,94.0,88.0,0.3,240.0,19.8,3.8000000000000007,4.034334763948498,Low,1
822,93,1013.9,24.8,90.0,82.0,3.3,220.0,12.0,3.0,3.79746835443038,Low,1
823,94,1011.4,22.3,97.0,88.0,0.1,50.0,24.9,1.6999999999999993,4.597156398104265,Medium,1
824,95,1006.8,27.8,92.0,89.0,2.4,40.0,21.9,3.8000000000000007,3.6363636363636362,Medium,1
825,96,1007.8,28.2,87.0,84.0,1.8,80.0,30.6,2.3999999999999986,3.270676691729323,Medium,1
826,97,1016.3,28.6,94.0,88.0,0.4,80.0,18.0,3.6000000000000014,3.560606060606061,Low,1
827,98,1012.4,27.0,86.0,84.0,2.2,40.0,13.8,1.1000000000000014,3.2950191570881224,Low,1
828,99,1017.0,28.2,79.0,82.0,4.8,100.0,30.6,2.3999999999999986,2.969924812030075,Medium,1
829,100,1010.1,27.6,80.0,87.0,1.4,50.0,30.2,2.900000000000002,3.1372549019607843,Medium,1
830,101,1012.2,26.6,84.0,88.0,1.0,80.0,9.1,4.600000000000001,3.3734939759036147,Low,1
831,102,1011.1,23.9,87.0,91.0,0.0,80.0,16.0,3.799999999999997,3.8157894736842106,Low,1
832,103,1012.0,30.5,84.0,88.0,2.4,60.0,28.8,5.699999999999999,3.134328358208955,Medium,1
833,104,1013.0,29.8,86.0,88.0,0.6,70.0,9.8,4.900000000000002,3.233082706766917,Low,1
834,105,1016.0,28.4,87.0,88.0,1.5,70.0,26.4,3.599999999999998,3.246268656716418,Medium,1
835,106,1013.3,27.8,92.0,85.0,0.2,190.0,12.6,3.400000000000002,3.552123552123552,Low,1
836,107,1008.3,30.8,84.0,85.0,3.1,180.0,15.9,5.400000000000002,2.98932384341637,Low,1
837,108,1014.5,30.9,82.0,83.0,4.7,270.0,16.0,5.399999999999999,3.0036630036630036,Low,1
838,109,1011.1,31.0,87.0,82.0,2.7,30.0,14.0,4.300000000000001,3.096085409252669,Low,1
839,110,1011.4,24.9,91.0,84.0,2.2,40.0,18.0,4.099999999999998,4.099099099099099,Low,1
840,111,1013.3,26.9,82.0,81.0,5.7,70.0,20.4,3.599999999999998,3.333333333333333,Medium,1
841,112,1013.3,26.5,87.0,85.0,2.5,60.0,11.9,3.3999999999999986,3.493975903614458,Low,1
842,113,1011.4,29.8,89.0,75.0,8.8,50.0,9.2,4.199999999999999,3.308550185873606,Low,1
843,114,1012.5,26.3,89.0,84.0,1.2,80.0,23.4,2.6999999999999993,3.5887096774193545,Medium,1
844,115,1011.4,29.1,83.0,81.0,1.8,190.0,15.1,3.700000000000003,3.0970149253731343,Low,1
845,116,1011.3,29.1,75.0,66.0,5.7,20.0,13.6,5.0,2.8735632183908044,Low,1
846,117,1008.1,30.8,82.0,86.0,1.2,210.0,31.2,4.300000000000001,2.949640287769784,Medium,1
847,118,1011.1,28.9,86.0,85.0,3.6,80.0,14.8,5.199999999999999,3.467741935483871,Low,1
848,119,1010.4,31.0,89.0,71.0,6.7,200.0,13.9,4.600000000000001,3.167259786476868,Low,0
849,120,1013.4,27.6,93.0,85.0,3.9,20.0,9.2,4.800000000000001,3.75,Low,0
850,121,1007.6,28.7,87.0,78.0,8.4,220.0,15.8,4.399999999999999,3.320610687022901,Low,1
851,122,1006.7,29.1,93.0,88.0,0.4,20.0,23.9,4.300000000000001,3.470149253731343,Medium,1
852,123,1009.5,30.3,77.0,75.0,8.7,100.0,9.1,5.900000000000002,2.8518518518518516,Low,1
853,124,1007.9,30.7,81.0,73.0,6.3,230.0,16.1,4.5,2.882562277580071,Low,0
854,125,1007.6,30.4,89.0,66.0,7.7,75.0,9.1,7.199999999999999,3.3840304182509504,Low,1
855,126,1006.6,30.6,77.0,69.0,7.6,220.0,9.1,6.900000000000002,2.759856630824373,Low,1
856,127,1006.7,29.6,93.0,85.0,0.2,130.0,24.8,2.900000000000002,3.274647887323944,Medium,1
857,128,1005.9,28.5,87.0,89.0,1.2,50.0,29.8,2.5,3.140794223826715,Medium,1
858,129,1008.9,31.0,80.0,69.0,6.4,230.0,11.2,4.300000000000001,2.7586206896551726,Low,1
859,130,1006.9,31.2,74.0,81.0,4.4,230.0,18.1,4.599999999999998,2.624113475177305,Low,1
860,131,1007.5,32.0,91.0,85.0,6.2,220.0,25.0,4.300000000000001,3.0434782608695654,Medium,1
861,132,1006.0,31.7,84.0,87.0,3.4,210.0,12.4,5.300000000000001,2.978723404255319,Low,1
862,133,1009.5,33.0,75.0,69.0,10.0,220.0,19.6,5.899999999999999,2.491694352159468,Low,0
863,134,1008.7,32.4,81.0,88.0,1.0,220.0,16.5,4.799999999999997,2.7551020408163267,Low,1
864,135,1007.9,33.4,88.0,82.0,2.2,230.0,20.5,9.099999999999998,3.0240549828178693,Medium,1
865,136,1008.8,33.0,82.0,85.0,3.7,220.0,13.0,4.699999999999999,2.7242524916943522,Low,1
866,137,1005.9,31.8,83.0,88.0,2.0,220.0,25.1,5.400000000000002,2.912280701754386,Medium,1
867,138,1008.1,32.8,79.0,78.0,9.3,230.0,11.3,4.099999999999998,2.607260726072607,Low,1
868,139,1008.5,31.7,84.0,88.0,1.6,220.0,24.5,4.800000000000001,2.906574394463668,Medium,1
869,140,1007.9,33.2,78.0,29.0,11.1,150.0,9.2,5.100000000000001,2.5913621262458473,Low,0
870,141,1006.3,32.8,89.0,88.0,0.7,240.0,28.4,5.099999999999998,3.0689655172413794,Medium,1
871,142,1008.1,33.3,75.0,32.0,11.9,220.0,15.8,4.599999999999998,2.4752475247524752,Low,0
872,143,1006.6,33.3,72.0,39.0,10.5,230.0,9.4,5.299999999999997,2.4,Low,0
873,144,1005.6,32.9,86.0,89.0,6.5,120.0,15.7,4.799999999999997,2.8382838283828384,Low,1
874,145,1007.5,32.2,81.0,83.0,6.3,220.0,9.1,4.700000000000003,2.7272727272727275,Low,1
875,146,1008.8,33.2,80.0,33.0,11.8,230.0,14.6,3.400000000000002,2.6666666666666665,Low,0
876,147,1005.3,33.3,76.0,54.0,10.5,230.0,10.2,4.599999999999998,2.5082508250825084,Low,0
877,148,1008.5,33.0,78.0,38.0,10.4,120.0,9.9,4.600000000000001,2.5827814569536423,Low,0
878,149,1010.5,33.7,75.0,32.0,9.3,240.0,14.0,5.100000000000001,2.4752475247524752,Low,0
879,150,1006.7,34.1,81.0,80.0,3.9,200.0,24.4,7.300000000000001,2.691029900332226,Medium,1
880,151,1008.6,33.4,72.0,20.0,10.1,230.0,11.8,5.399999999999999,2.376237623762376,Low,0
881,152,1007.9,33.8,75.0,44.0,10.0,220.0,24.5,6.799999999999997,2.4752475247524752,Medium,0
882,153,1005.6,33.4,75.0,38.0,10.6,10.0,15.4,6.399999999999999,2.4752475247524752,Low,0
883,154,1008.4,34.4,77.0,58.0,9.3,220.0,9.2,5.799999999999997,2.541254125412541,Low,0
884,155,1009.9,35.1,81.0,60.0,8.3,200.0,14.5,7.100000000000001,2.6732673267326734,Low,1
885,156,1008.9,34.8,78.0,43.0,8.3,220.0,19.7,7.399999999999999,2.5742574257425743,Low,0
886,157,1008.8,32.9,78.0,72.0,4.1,180.0,30.2,4.699999999999999,2.5742574257425743,Medium,1
887,158,1007.2,33.3,79.0,78.0,2.7,110.0,9.2,4.699999999999996,2.607260726072607,Low,1
888,159,1006.2,34.8,82.0,80.0,4.9,70.0,28.7,7.399999999999999,2.706270627062706,Medium,1
889,160,1008.8,30.9,85.0,88.0,0.2,230.0,13.6,4.0,2.972027972027972,Low,1
890,161,1007.8,35.1,86.0,84.0,3.8,220.0,29.8,8.0,2.8382838283828384,Medium,1
891,162,1008.8,35.1,75.0,46.0,10.4,170.0,15.7,6.300000000000001,2.4752475247524752,Low,1
892,163,1006.9,33.3,74.0,47.0,5.0,230.0,9.6,5.199999999999996,2.442244224422442,Low,0
893,164,1008.1,34.4,79.0,72.0,10.6,190.0,27.3,7.299999999999997,2.6333333333333333,Medium,0
894,165,1007.8,32.3,78.0,38.0,11.0,220.0,20.2,5.399999999999999,2.689655172413793,Medium,0
895,166,1008.3,31.0,79.0,79.0,3.7,220.0,12.8,2.8999999999999986,2.607260726072607,Low,1
896,167,1010.3,31.3,93.0,84.0,1.8,220.0,14.8,4.900000000000002,3.2517482517482517,Low,1
897,168,1006.2,31.7,81.0,79.0,6.2,240.0,24.4,5.5,2.967032967032967,Medium,1
898,169,1008.1,33.1,88.0,83.0,5.9,200.0,11.1,5.700000000000003,2.972972972972973,Low,1
899,170,1008.5,32.0,79.0,78.0,8.5,230.0,23.3,5.699999999999999,2.762237762237762,Medium,1
900,171,1006.4,32.0,84.0,82.0,3.1,220.0,14.6,5.5,2.978723404255319,Low,1
901,172,1006.3,32.8,82.0,83.0,2.0,190.0,20.7,5.299999999999997,2.7891156462585034,Medium,0
902,173,1004.5,31.4,74.0,88.0,0.1,90.0,14.8,6.699999999999999,2.642857142857143,Low,1
903,174,1008.9,32.8,75.0,85.0,7.8,220.0,22.8,4.699999999999996,2.5,Medium,1
904,175,1008.7,31.6,89.0,82.0,2.4,240.0,25.9,4.800000000000001,3.1560283687943262,Medium,1
905,176,1005.4,31.1,84.0,86.0,6.8,220.0,16.7,2.3000000000000007,2.9577464788732395,Low,1
906,177,1008.4,32.4,87.0,84.0,3.7,230.0,18.8,5.099999999999998,2.9491525423728815,Low,1
907,178,1008.4,33.0,86.0,88.0,7.7,200.0,16.5,5.0,2.857142857142857,Low,1
908,179,1008.4,30.3,88.0,84.0,0.2,230.0,12.8,3.400000000000002,3.0769230769230766,Low,1
909,180,1008.9,31.0,78.0,78.0,6.9,230.0,26.5,2.6000000000000014,2.689655172413793,Medium,1
910,181,1005.7,31.0,84.0,78.0,5.4,230.0,13.3,4.699999999999999,2.88659793814433,Low,1
911,182,1010.5,31.6,79.0,80.0,2.3,130.0,11.3,6.300000000000001,2.7241379310344827,Low,1
912,183,1008.4,33.7,78.0,38.0,11.4,180.0,13.9,5.900000000000002,2.6,Low,0
913,184,1008.1,32.4,77.0,38.0,11.8,240.0,15.2,4.399999999999999,2.5581395348837206,Low,0
914,185,1008.5,33.3,81.0,58.0,6.0,220.0,16.5,5.199999999999996,2.6732673267326734,Low,1
915,186,1007.8,33.3,75.0,44.0,10.6,180.0,10.9,4.699999999999996,2.491694352159468,Low,0
916,187,1003.8,31.2,86.0,83.0,3.1,210.0,12.3,4.300000000000001,2.996515679442509,Low,1
917,188,1008.5,30.2,84.0,87.0,4.3,220.0,9.1,4.0,2.926829268292683,Low,1
918,189,1006.4,32.3,84.0,72.0,10.7,220.0,17.3,4.099999999999998,2.8093645484949836,Low,1
919,190,1009.6,30.7,82.0,79.0,0.3,70.0,24.4,3.0,2.8275862068965516,Medium,1
920,191,1005.9,32.9,75.0,47.0,9.1,240.0,13.8,4.699999999999999,2.568493150684932,Low,1
921,192,1008.6,32.3,79.0,78.0,9.1,50.0,12.5,6.299999999999997,2.6779661016949152,Low,0
922,193,1005.8,32.2,81.0,59.0,7.2,30.0,23.7,5.800000000000004,2.7551020408163267,Medium,0
923,194,1011.5,32.8,77.0,38.0,12.1,230.0,15.3,4.799999999999997,2.5581395348837206,Low,0
924,195,1006.6,33.1,78.0,69.0,11.2,230.0,9.1,4.900000000000002,2.5742574257425743,Low,0
925,196,1008.3,33.7,74.0,38.0,10.5,220.0,15.5,5.700000000000003,2.442244224422442,Low,1
926,197,1008.5,34.4,74.0,28.0,10.1,220.0,9.2,6.599999999999998,2.458471760797342,Low,0
927,198,1008.4,32.1,80.0,65.0,9.9,210.0,17.2,4.100000000000001,2.6402640264026402,Low,0
928,199,1008.0,33.2,81.0,78.0,5.1,290.0,15.7,6.800000000000004,2.6732673267326734,Low,1
929,200,1002.2,33.2,72.0,29.0,10.2,20.0,9.1,5.800000000000004,2.384105960264901,Low,0
930,201,1008.2,33.2,77.0,53.0,11.0,170.0,9.1,4.400000000000002,2.566666666666667,Low,0
931,202,1000.1,31.1,82.0,88.0,2.2,240.0,9.1,3.900000000000002,2.857142857142857,Low,1
932,203,1011.5,31.4,82.0,88.0,1.6,200.0,22.0,4.5,2.857142857142857,Medium,1
933,204,1007.6,31.7,83.0,78.0,2.3,180.0,23.5,5.099999999999998,2.9537366548042705,Medium,1
934,205,1011.4,31.0,76.0,69.0,8.8,20.0,9.1,4.100000000000001,2.7046263345195727,Low,1
935,206,1002.2,30.5,82.0,75.0,5.6,180.0,13.9,5.300000000000001,2.939068100358423,Low,1
936,207,1009.2,31.0,89.0,86.0,1.3,80.0,11.7,4.600000000000001,3.0795847750865053,Low,1
937,208,1006.1,33.5,77.0,57.0,10.6,230.0,26.1,5.399999999999999,2.541254125412541,Medium,1
938,209,1006.7,33.3,77.0,32.0,10.9,290.0,25.0,5.299999999999997,2.5496688741721854,Medium,0
939,210,1000.3,33.5,71.0,48.0,10.0,10.0,15.3,5.199999999999999,2.3432343234323434,Low,1
940,211,1004.3,35.4,62.0,38.0,11.2,110.0,22.4,7.0,2.046204620462046,Medium,0
941,212,1010.3,31.1,86.0,83.0,6.4,150.0,26.4,4.400000000000002,2.975778546712803,Medium,1
942,213,1006.6,33.3,72.0,29.0,10.6,290.0,20.2,4.699999999999996,2.376237623762376,Medium,0
943,214,1005.5,29.2,74.0,87.0,0.6,20.0,11.9,3.599999999999998,2.690909090909091,Low,0
944,215,999.0,35.1,75.0,57.0,9.4,280.0,11.3,6.5,2.4752475247524752,Low,1
945,216,1008.4,31.2,81.0,88.0,0.3,50.0,21.9,4.399999999999999,2.882562277580071,Medium,1
946,217,1005.6,30.5,73.0,60.0,8.6,220.0,13.8,3.6000000000000014,2.644927536231884,Low,0
947,218,1008.3,32.8,80.0,85.0,5.3,220.0,13.9,5.9999999999999964,2.73972602739726,Low,1
948,219,1007.1,32.4,74.0,43.0,7.7,190.0,11.8,6.0,2.5342465753424657,Low,0
949,220,1006.4,31.3,87.0,84.0,1.2,220.0,13.9,4.0,3.020833333333333,Low,1
950,221,1007.9,33.8,81.0,82.0,4.6,70.0,17.3,5.799999999999997,2.6732673267326734,Low,1
951,222,1008.4,31.1,74.0,46.0,5.7,110.0,21.5,4.700000000000003,2.5517241379310347,Medium,1
952,223,1008.4,31.0,81.0,83.0,3.9,240.0,12.6,4.5,2.822299651567944,Low,0
953,224,1008.5,31.1,78.0,80.0,7.9,300.0,18.4,4.700000000000003,2.775800711743772,Low,1
954,225,1010.8,28.9,79.0,55.0,10.2,110.0,18.8,3.5,3.003802281368821,Low,0
955,226,1008.1,29.6,78.0,88.0,6.9,60.0,17.3,4.800000000000001,2.899628252788104,Low,1
956,227,1010.9,29.6,82.0,58.0,4.8,100.0,17.3,5.100000000000001,3.1060606060606064,Low,1
957,228,1012.3,28.6,72.0,48.0,10.9,20.0,12.8,3.8000000000000007,2.6865671641791042,Low,0
958,229,1012.2,31.9,81.0,77.0,4.6,40.0,22.5,5.199999999999999,2.892857142857143,Medium,1
959,230,1011.5,29.5,75.0,43.0,7.7,100.0,22.6,4.5,2.788104089219331,Medium,0
960,231,1011.7,32.3,73.0,43.0,9.5,70.0,25.0,5.099999999999998,2.4414715719063547,Medium,0
961,232,1011.4,31.2,70.0,47.0,7.7,10.0,17.2,4.800000000000001,2.4221453287197234,Low,0
962,233,1012.5,28.7,71.0,45.0,10.2,70.0,25.0,3.8999999999999986,2.6792452830188678,Medium,0
963,234,1005.7,28.9,73.0,44.0,9.8,20.0,20.5,4.099999999999998,2.8076923076923075,Medium,0
964,235,1005.0,33.0,77.0,43.0,9.4,220.0,29.0,4.899999999999999,2.566666666666667,Medium,0
965,236,1008.4,33.3,84.0,48.0,7.9,60.0,17.2,6.299999999999997,2.7906976744186047,Low,0
966,237,1013.1,30.3,73.0,46.0,10.2,70.0,9.1,5.5,2.7340823970037453,Low,0
967,238,1008.9,31.6,82.0,82.0,6.7,200.0,30.0,4.700000000000003,2.808219178082192,Medium,1
968,239,1010.3,32.9,79.0,51.0,11.0,60.0,11.9,6.0,2.762237762237762,Low,0
969,240,1014.4,30.9,86.0,81.0,1.6,220.0,37.7,5.699999999999999,3.161764705882353,Medium,1
970,241,1009.5,31.2,75.0,72.0,7.3,80.0,13.1,4.399999999999999,2.5510204081632653,Low,1
971,242,1014.2,28.5,89.0,86.0,2.4,200.0,13.0,3.6999999999999993,3.2720588235294117,Low,1
972,243,1012.5,31.2,78.0,58.0,5.9,50.0,14.0,4.399999999999999,2.775800711743772,Low,1
973,244,1010.5,30.4,78.0,45.0,10.2,190.0,24.8,4.0,2.736842105263158,Medium,0
974,245,1008.4,31.3,75.0,78.0,7.7,210.0,30.2,4.5,2.6690391459074734,Medium,1
975,246,1012.5,31.1,79.0,77.0,6.4,220.0,17.3,4.600000000000001,2.7430555555555554,Low,1
976,247,1015.0,31.2,87.0,69.0,9.5,220.0,21.3,3.3999999999999986,3.020833333333333,Medium,1
977,248,1008.2,32.3,74.0,83.0,5.4,230.0,39.5,4.9999999999999964,2.491582491582492,Medium,1
978,249,1006.0,32.2,82.0,85.0,3.5,220.0,25.9,4.800000000000004,2.7891156462585034,Medium,1
979,250,1008.5,31.8,86.0,83.0,2.1,220.0,33.2,4.900000000000002,3.0604982206405693,Medium,1
980,251,1012.5,31.2,70.0,44.0,9.3,60.0,33.4,5.399999999999999,2.4822695035460995,Medium,0
981,252,1008.9,32.4,81.0,69.0,5.7,230.0,18.2,4.5,2.8125,Low,1
982,253,1008.0,32.2,80.0,78.0,5.0,10.0,15.9,5.600000000000001,2.6936026936026938,Low,1
983,254,1009.9,31.0,85.0,78.0,6.3,70.0,9.1,4.0,2.961672473867596,Low,1
984,255,1012.5,30.8,76.0,45.0,7.6,20.0,9.8,4.300000000000001,2.7338129496402876,Low,1
985,256,1010.2,32.3,82.0,69.0,4.7,220.0,21.3,5.699999999999996,2.8275862068965516,Medium,1
986,257,1007.9,28.1,85.0,85.0,2.5,130.0,30.6,3.8000000000000007,3.171641791044776,Medium,1
987,258,1015.2,30.7,81.0,67.0,5.9,180.0,9.1,4.899999999999999,2.903225806451613,Low,1
988,259,1010.4,28.2,74.0,49.0,9.5,20.0,13.4,3.599999999999998,2.8136882129277567,Low,0
989,260,1007.6,29.9,92.0,88.0,0.5,200.0,9.1,3.3999999999999986,3.4074074074074074,Low,1
990,261,1009.1,28.2,89.0,88.0,0.2,280.0,20.3,2.8000000000000007,3.2363636363636363,Medium,1
991,262,1008.1,31.0,81.0,78.0,6.4,230.0,23.5,4.0,2.822299651567944,Medium,1
992,263,1005.7,28.2,84.0,89.0,2.0,20.0,23.4,4.800000000000001,3.2941176470588234,Medium,1
993,264,1016.0,31.4,76.0,53.0,9.1,90.0,14.0,5.299999999999997,2.7046263345195727,Low,0
994,265,1017.1,31.0,87.0,88.0,1.6,40.0,21.3,5.600000000000001,3.246268656716418,Medium,1
995,266,1017.0,30.3,81.0,66.0,5.9,70.0,9.1,4.100000000000001,2.903225806451613,Low,1
996,267,1018.7,29.1,86.0,82.0,6.3,50.0,11.9,3.3000000000000007,3.0824372759856633,Low,1
997,268,1013.0,28.8,90.0,81.0,3.4,80.0,39.7,5.100000000000001,3.5294117647058822,Medium,1
998,269,1018.0,26.2,89.0,84.0,0.6,220.0,12.5,1.3000000000000007,3.5317460317460316,Low,1
999,270,1017.4,26.8,94.0,88.0,1.2,230.0,39.7,2.400000000000002,3.836734693877551,Medium,1
1000,271,1018.7,29.3,94.0,88.0,0.1,180.0,15.2,4.600000000000001,3.7007874015748032,Low,0
1001,272,1018.9,26.1,70.0,64.0,6.4,70.0,39.7,2.6000000000000014,2.82258064516129,Medium,0
1002,273,1008.9,27.2,79.0,28.0,10.3,220.0,26.7,2.3999999999999986,3.0980392156862746,Medium,0
1003,274,1017.7,26.6,95.0,95.0,0.0,70.0,28.4,3.0,3.7254901960784315,Medium,1
1004,275,1015.9,28.4,78.0,85.0,6.6,80.0,9.6,2.5,2.9770992366412217,Low,1
1005,276,1016.9,24.8,92.0,88.0,0.0,70.0,39.7,4.199999999999999,4.017467248908297,Medium,1
1006,277,1010.3,25.2,82.0,61.0,6.6,50.0,14.1,2.8999999999999986,3.459915611814346,Low,0
1007,278,1018.8,26.8,90.0,82.0,2.2,70.0,21.8,2.900000000000002,3.75,Medium,1
1008,279,1012.5,27.8,76.0,47.0,7.6,30.0,9.1,4.400000000000002,2.945736434108527,Low,0
1009,280,1019.0,25.8,79.0,73.0,0.7,70.0,11.3,5.300000000000001,3.495575221238938,Low,0
1010,281,1015.9,28.7,65.0,51.0,9.4,70.0,20.9,8.099999999999998,2.529182879377432,Medium,1
1011,282,1018.9,26.0,75.0,46.0,5.5,80.0,20.5,2.3000000000000007,3.0241935483870965,Medium,0
1012,283,1018.4,27.8,70.0,81.0,2.0,80.0,10.2,3.6000000000000014,2.766798418972332,Low,1
1013,284,1019.1,25.7,80.0,88.0,0.3,70.0,20.2,1.1999999999999993,3.2388663967611335,Medium,1
1014,285,1017.1,27.7,75.0,78.0,7.6,70.0,17.3,3.6999999999999993,2.9411764705882355,Low,1
1015,286,1019.8,28.9,79.0,79.0,3.2,100.0,11.0,7.899999999999999,3.3333333333333335,Low,1
1016,287,1014.2,29.4,75.0,49.0,6.6,10.0,15.0,6.299999999999997,2.8625954198473282,Low,0
1017,288,1014.8,28.6,81.0,81.0,1.7,110.0,27.6,3.8000000000000007,3.045112781954887,Medium,1
1018,289,1017.8,27.8,68.0,56.0,9.9,40.0,9.6,3.5,2.635658914728682,Low,1
1019,290,1018.8,28.8,70.0,48.0,7.7,20.0,14.5,6.600000000000001,2.857142857142857,Low,0
1020,291,1012.2,28.9,85.0,84.0,0.7,40.0,39.7,8.7,3.571428571428571,Medium,1
1021,292,1011.6,25.9,62.0,84.0,7.5,70.0,21.5,3.5,2.5101214574898787,Medium,1
1022,293,1016.8,25.9,84.0,70.0,9.2,80.0,25.0,2.599999999999998,3.5443037974683547,Medium,0
1023,294,1013.0,26.2,81.0,88.0,1.0,70.0,39.7,2.5,3.2661290322580645,Medium,1
1024,295,1014.6,28.6,85.0,85.0,2.2,70.0,19.8,4.800000000000001,3.3333333333333335,Low,1
1025,296,1018.5,26.9,81.0,86.0,1.2,80.0,20.5,3.6999999999999993,3.319672131147541,Medium,1
1026,297,1016.8,28.6,87.0,82.0,1.4,30.0,14.5,4.300000000000001,3.425196850393701,Low,1
1027,298,1018.5,26.9,89.0,82.0,3.5,40.0,17.3,6.099999999999998,3.677685950413223,Low,1
1028,299,1014.5,25.4,87.0,82.0,2.0,50.0,16.1,4.399999999999999,3.766233766233766,Low,0
1029,300,1014.5,28.2,88.0,84.0,1.8,40.0,22.0,4.699999999999999,3.492063492063492,Medium,1
1030,301,1014.3,26.1,87.0,80.0,4.8,20.0,28.0,4.100000000000001,3.5655737704918034,Medium,1
1031,302,1016.9,27.5,86.0,67.0,5.7,80.0,12.5,3.3999999999999986,3.359375,Low,1
1032,303,1014.9,27.2,71.0,88.0,1.1,70.0,22.9,2.3000000000000007,2.784313725490196,Medium,1
1033,304,1015.3,26.0,90.0,83.0,3.5,80.0,24.9,2.8999999999999986,3.6144578313253013,Medium,1
1034,305,1017.7,27.0,86.0,79.0,1.2,20.0,15.3,3.0,3.359375,Low,1
1035,306,1016.9,27.5,82.0,88.0,4.5,50.0,24.9,4.0,3.3469387755102042,Medium,1
1036,307,1014.6,25.2,84.0,70.0,2.1,80.0,33.5,1.3000000000000007,3.3870967741935485,Medium,1
1037,3,1015.2,25.0,76.0,61.0,8.8,90.0,14.1,1.3999999999999986,3.179916317991632,Low,0
1038,309,1017.0,27.7,91.0,78.0,3.3,25.0,16.4,5.099999999999998,3.7916666666666665,Low,1
1039,310,1018.4,26.4,86.0,66.0,9.7,60.0,9.1,3.099999999999998,3.5245901639344264,Low,1
1040,311,1020.2,20.6,86.0,88.0,0.1,60.0,39.7,2.400000000000002,4.410256410256411,Medium,1
1041,312,1020.3,21.3,75.0,88.0,1.6,50.0,25.0,4.100000000000001,3.8860103626943006,Medium,1
1042,313,1022.3,21.8,88.0,88.0,3.0,70.0,16.7,4.400000000000002,4.782608695652175,Low,1
1043,314,1018.8,22.3,90.0,81.0,0.0,40.0,15.8,3.1999999999999993,4.326923076923077,Low,1
1044,315,1020.6,21.6,77.0,83.0,0.4,80.0,16.7,3.5,4.031413612565444,Low,1
1045,316,1020.8,21.0,75.0,51.0,8.8,40.0,14.5,4.100000000000001,4.076086956521739,Low,0
1046,317,1018.6,21.2,92.0,84.0,0.1,20.0,35.8,4.0,4.766839378238342,Medium,1
1047,318,1019.8,21.9,70.0,49.0,7.5,20.0,23.5,3.6999999999999993,3.535353535353535,Medium,0
1048,319,1020.9,20.5,89.0,88.0,0.0,20.0,25.0,3.0,4.73404255319149,Medium,1
1049,320,1016.4,18.7,76.0,78.0,1.4,10.0,23.4,2.5,4.3428571428571425,Medium,1
1050,321,1020.8,18.9,78.0,86.0,2.2,70.0,39.7,2.5,4.508670520231214,Medium,0
