cloud,sunshine,maxtemp cloud,humidity,sunshine windspeed,sunshine winddirection,id sunshine,day sunshine,day,id,cloud temp_diff,temp_diff,maxtemp,winddirection,rainfall
67.0,6.7,2010.0,84.0,74.37,670.0,4395.2,1956.4,292.0,656.0,301.5,4.5,30.0,100.0,1
72.0,6.6,2052.0,84.0,165.0,198.0,4336.2,1933.8,293.0,657.0,388.7999999999999,5.399999999999999,28.5,30.0,1
88.0,2.7,2279.2,85.0,106.65,135.0,1776.6,793.8000000000001,294.0,658.0,325.5999999999999,3.6999999999999993,25.9,50.0,1
48.0,7.8,1416.0,76.0,117.78,468.0,5140.2,2301.0,295.0,659.0,259.19999999999993,5.399999999999999,29.5,60.0,1
81.0,0.4,2130.3,85.0,11.28,28.0,264.0,118.4,296.0,660.0,388.80000000000007,4.800000000000001,26.3,70.0,1
87.0,0.7,2270.7000000000003,87.0,20.02,35.0,462.7,207.9,297.0,661.0,435.0,5.0,26.1,50.0,1
88.0,1.2,2340.8,89.0,27.96,96.0,794.4,357.59999999999997,298.0,662.0,220.0,2.5,26.6,80.0,1
81.0,2.0,2300.4,90.0,30.6,140.0,1326.0,598.0,299.0,663.0,380.69999999999993,4.699999999999999,28.4,70.0,1
88.0,0.5,2358.4,88.0,11.95,35.0,332.0,150.0,300.0,664.0,475.20000000000016,5.400000000000002,26.8,70.0,1
80.0,3.9,2072.0,86.0,64.35,273.0,2593.5,1173.9,301.0,665.0,207.99999999999983,2.599999999999998,25.9,70.0,0
84.0,1.0,2234.4,86.0,15.3,70.0,666.0,302.0,302.0,666.0,277.20000000000005,3.3000000000000007,26.6,70.0,0
88.0,3.6,2596.0,84.0,32.4,252.0,2401.2000000000003,1090.8,303.0,667.0,413.5999999999999,4.699999999999999,29.5,70.0,1
78.0,4.5,2254.2,90.0,68.85000000000001,360.0,3006.0,1368.0,304.0,668.0,358.79999999999984,4.599999999999998,28.9,80.0,1
84.0,1.1,2175.6,89.0,28.710000000000004,88.0,735.9000000000001,335.5,305.0,669.0,268.79999999999995,3.1999999999999993,25.9,80.0,1
66.0,6.3,1795.2,82.0,186.48,504.0,4221.0,1927.8,306.0,670.0,211.19999999999996,3.1999999999999993,27.2,80.0,1
86.0,2.3,2373.6,89.0,39.559999999999995,184.0,1543.3,706.0999999999999,307.0,671.0,309.60000000000014,3.6000000000000014,27.6,80.0,1
85.0,1.2,2286.5,82.0,20.28,60.0,806.4,369.6,308.0,672.0,178.49999999999983,2.099999999999998,26.9,50.0,1
78.0,5.8,2074.8,76.0,48.14,406.0,3903.4,1792.2,309.0,673.0,351.0,4.5,26.6,70.0,1
59.0,5.1,1486.8,75.0,102.0,102.0,3437.3999999999996,1581.0,310.0,674.0,354.0,6.0,25.2,20.0,0
84.0,0.5,2125.2000000000003,83.0,5.95,30.0,337.5,155.5,311.0,675.0,226.79999999999995,2.6999999999999993,25.3,60.0,1
85.0,0.0,1810.5,79.0,0.0,0.0,0.0,0.0,312.0,676.0,204.00000000000017,2.400000000000002,21.3,40.0,1
88.0,0.9,1856.8,75.0,14.58,36.0,609.3000000000001,281.7,313.0,677.0,211.2000000000002,2.400000000000002,21.1,40.0,1
88.0,0.0,1856.8,91.0,0.0,0.0,0.0,0.0,314.0,678.0,167.2000000000002,1.900000000000002,21.1,50.0,1
88.0,8.6,1927.2,76.0,230.48,602.0,5839.4,2709.0,315.0,679.0,272.79999999999984,3.099999999999998,21.9,70.0,1
84.0,4.4,2091.6,87.0,118.8,176.0,2992.0000000000005,1390.4,316.0,680.0,378.0,4.5,24.9,40.0,1
88.0,0.2,2006.4,91.0,1.96,8.0,136.20000000000002,63.400000000000006,317.0,681.0,378.4000000000001,4.300000000000001,22.8,40.0,1
93.0,0.4,2036.7,93.0,8.76,28.0,272.8,127.2,318.0,682.0,390.5999999999999,4.199999999999999,21.9,70.0,1
43.0,9.3,984.7,75.0,249.24000000000004,186.0,6351.900000000001,2966.7000000000003,319.0,683.0,193.5,4.5,22.9,20.0,0
80.0,3.3,1544.0,88.0,79.19999999999999,198.0,2257.2,1056.0,320.0,684.0,175.99999999999994,2.1999999999999993,19.3,60.0,1
66.0,3.3,1405.8,75.0,76.89,66.0,2260.5,1059.3,321.0,685.0,270.6000000000001,4.100000000000001,21.3,20.0,0
89.0,0.6,1993.6,83.0,9.42,12.0,411.6,193.2,322.0,686.0,267.0,3.0,22.4,20.0,1
95.0,0.0,1795.4999999999998,75.0,0.0,0.0,0.0,0.0,323.0,687.0,190.0,2.0,18.9,10.0,1
85.0,0.1,1776.4999999999998,91.0,1.54,3.0,68.8,32.4,324.0,688.0,450.4999999999999,5.299999999999999,20.9,30.0,1
87.0,0.0,1879.2,95.0,0.0,0.0,0.0,0.0,325.0,689.0,156.60000000000005,1.8000000000000007,21.6,50.0,1
95.0,0.0,1795.4999999999998,95.0,0.0,0.0,0.0,0.0,326.0,690.0,190.0,2.0,18.9,60.0,1
43.0,9.5,1062.1,75.0,193.8,570.0,6564.5,3106.5,327.0,691.0,193.5,4.5,24.7,60.0,0
78.0,2.2,1731.6,81.0,22.660000000000004,132.0,1522.4,721.6,328.0,692.0,327.59999999999997,4.199999999999999,22.2,60.0,1
78.0,0.4,1786.1999999999998,77.0,9.48,24.0,277.2,131.6,329.0,693.0,358.79999999999984,4.599999999999998,22.9,60.0,1
89.0,1.0,1548.6,78.0,22.5,40.0,694.0,330.0,330.0,694.0,169.09999999999988,1.8999999999999984,17.4,40.0,1
87.0,3.0,1522.5,78.0,61.5,60.0,2085.0,993.0,331.0,695.0,513.3000000000001,5.9,17.5,20.0,0
88.0,0.5,1654.4,80.0,10.8,5.0,348.0,166.0,332.0,696.0,475.2000000000001,5.4,18.8,10.0,1
88.0,0.4,1601.6,79.0,15.72,4.0,278.8,133.20000000000002,333.0,697.0,519.1999999999998,5.899999999999999,18.2,10.0,1
83.0,3.3,1444.1999999999998,84.0,100.98,132.0,2303.4,1102.2,334.0,698.0,273.8999999999999,3.299999999999999,17.4,40.0,1
81.0,1.1,1433.7,79.0,32.78,66.0,768.9000000000001,368.50000000000006,335.0,699.0,251.09999999999997,3.0999999999999996,17.7,60.0,0
74.0,9.1,1332.0,75.0,199.29,182.0,6370.0,3057.6,336.0,700.0,451.4,6.1,18.0,20.0,0
77.0,2.5,1278.2,77.0,63.0,175.0,1752.5,842.5,337.0,701.0,223.30000000000015,2.900000000000002,16.6,70.0,0
86.0,3.0,1487.8,70.0,44.400000000000006,120.0,2106.0,1014.0,338.0,702.0,103.19999999999992,1.1999999999999993,17.3,40.0,0
88.0,0.0,1548.8000000000002,86.0,0.0,0.0,0.0,0.0,339.0,703.0,132.0,1.5,17.6,70.0,1
86.0,0.4,1651.2,76.0,11.6,8.0,281.6,136.0,340.0,704.0,344.0,4.0,19.2,20.0,1
90.0,0.0,1503.0,90.0,0.0,0.0,0.0,0.0,341.0,705.0,170.9999999999999,1.8999999999999984,16.7,50.0,1
95.0,0.3,1662.5,93.0,7.77,18.0,211.8,102.6,342.0,706.0,180.50000000000003,1.9000000000000004,17.5,60.0,1
88.0,0.0,1434.4,79.0,0.0,0.0,0.0,0.0,343.0,707.0,167.20000000000005,1.9000000000000004,16.3,10.0,1
19.0,8.4,440.8,72.0,82.32000000000001,420.0,5947.2,2889.6,344.0,708.0,114.0,6.0,23.2,50.0,0
90.0,1.0,2007.0,85.0,29.8,30.0,709.0,345.0,345.0,709.0,522.0000000000001,5.800000000000001,22.3,30.0,1
88.0,0.1,1381.6,86.0,2.4800000000000004,2.0,71.0,34.6,346.0,710.0,343.1999999999999,3.8999999999999986,15.7,20.0,1
87.0,0.1,1505.1,90.0,1.8,8.0,71.10000000000001,34.7,347.0,711.0,174.0,2.0,17.3,80.0,1
88.0,0.2,1548.8000000000002,93.0,3.4600000000000004,8.0,142.4,69.60000000000001,348.0,712.0,536.8000000000002,6.100000000000001,17.6,40.0,1
88.0,0.3,1390.4,89.0,11.85,21.0,213.9,104.7,349.0,713.0,158.40000000000006,1.8000000000000007,15.8,70.0,1
81.0,5.1,1854.9,82.0,180.02999999999997,306.0,3641.4,1784.9999999999998,350.0,714.0,234.8999999999999,2.8999999999999986,22.9,60.0,1
89.0,0.0,1539.7,79.0,0.0,0.0,0.0,0.0,351.0,715.0,249.20000000000007,2.8000000000000007,17.3,50.0,1
86.0,2.2,1831.8,81.0,40.04,44.0,1575.2,774.4000000000001,352.0,716.0,301.0,3.5,21.3,20.0,1
88.0,0.5,1848.0,91.0,6.4,20.0,358.5,176.5,353.0,717.0,272.8000000000001,3.1000000000000014,21.0,40.0,1
88.0,0.0,1962.4,95.0,0.0,0.0,0.0,0.0,354.0,718.0,431.20000000000016,4.900000000000002,22.3,40.0,1
81.0,0.6,1587.6,83.0,22.979999999999997,48.0,431.4,213.0,355.0,719.0,194.40000000000015,2.400000000000002,19.6,80.0,1
90.0,0.1,1854.0,75.0,3.8,5.0,72.0,35.6,356.0,720.0,369.0000000000001,4.100000000000001,20.6,50.0,1
87.0,2.6,1748.7,76.0,53.3,104.0,1874.6,928.2,357.0,721.0,200.10000000000005,2.3000000000000007,20.1,40.0,1
61.0,2.2,1299.3,74.0,79.2,154.0,1588.4,787.6,358.0,722.0,262.30000000000007,4.300000000000001,21.3,70.0,0
88.0,0.1,1548.8000000000002,79.0,3.93,5.0,72.3,35.9,359.0,723.0,211.2000000000002,2.400000000000002,17.6,50.0,1
95.0,0.0,1596.0,96.0,0.0,0.0,0.0,0.0,360.0,724.0,133.00000000000003,1.4000000000000004,16.8,50.0,1
88.0,0.0,1592.8000000000002,91.0,0.0,0.0,0.0,0.0,361.0,725.0,140.80000000000013,1.6000000000000014,18.1,20.0,1
88.0,0.0,1513.6,91.0,0.0,0.0,0.0,0.0,362.0,726.0,52.79999999999981,0.5999999999999979,17.2,60.0,1
91.0,0.2,1647.1,78.0,4.04,6.0,145.4,72.60000000000001,363.0,727.0,391.30000000000007,4.300000000000001,18.1,30.0,1
88.0,0.0,1557.6,79.0,0.0,0.0,0.0,0.0,364.0,728.0,211.19999999999987,2.3999999999999986,17.7,80.0,1
97.0,0.1,1978.8,77.0,4.38,4.0,72.9,36.5,365.0,729.0,291.0,3.0,20.4,40.0,1
91.0,0.0,1865.5,96.0,0.0,0.0,0.0,0.0,1.0,730.0,254.80000000000007,2.8000000000000007,20.5,50.0,1
100.0,0.0,1660.0000000000002,92.0,0.0,0.0,0.0,0.0,2.0,731.0,220.0000000000001,2.200000000000001,16.6,40.0,1
81.0,0.0,1879.2,79.0,0.0,0.0,0.0,0.0,3.0,732.0,461.69999999999993,5.699999999999999,23.2,60.0,1
95.0,0.0,1767.0000000000002,95.0,0.0,0.0,0.0,0.0,4.0,733.0,161.50000000000028,1.7000000000000028,18.6,20.0,1
88.0,0.0,994.4,77.0,0.0,0.0,0.0,0.0,5.0,734.0,79.20000000000003,0.9000000000000004,11.3,20.0,1
91.0,0.0,1301.3,67.0,0.0,0.0,0.0,0.0,6.0,735.0,227.5,2.5,14.3,20.0,0
67.0,5.6,1031.8,59.0,141.11999999999998,336.0,4121.599999999999,39.2,7.0,736.0,361.8,5.4,15.4,60.0,1
100.0,0.0,1500.0,96.0,0.0,0.0,0.0,0.0,8.0,737.0,230.00000000000009,2.3000000000000007,15.0,20.0,1
78.0,0.6,1209.0,86.0,12.96,12.0,442.8,5.3999999999999995,9.0,738.0,343.20000000000005,4.4,15.5,20.0,1
100.0,0.0,1630.0,87.0,0.0,0.0,0.0,0.0,10.0,739.0,450.0,4.5,16.3,20.0,1
89.0,0.0,1646.5,75.0,0.0,0.0,0.0,0.0,11.0,740.0,427.2000000000001,4.800000000000001,18.5,60.0,1
100.0,0.0,1700.0,93.0,0.0,0.0,0.0,0.0,12.0,741.0,219.99999999999991,2.1999999999999993,17.0,70.0,1
94.0,0.0,1485.2,79.0,0.0,0.0,0.0,0.0,13.0,742.0,112.8000000000001,1.200000000000001,15.8,70.0,1
88.0,0.0,1628.0,76.0,0.0,0.0,0.0,0.0,14.0,743.0,281.5999999999999,3.1999999999999993,18.5,50.0,1
99.0,0.0,2039.4,97.0,0.0,0.0,0.0,0.0,15.0,744.0,445.5,4.5,20.6,40.0,1
19.0,3.9,353.40000000000003,75.0,163.79999999999998,117.0,2905.5,62.4,16.0,745.0,60.80000000000002,3.200000000000001,18.6,30.0,0
69.0,4.3,862.5,75.0,85.14,86.0,3207.7999999999997,73.1,17.0,746.0,538.1999999999999,7.8,12.5,20.0,0
11.0,10.2,214.5,72.0,291.71999999999997,204.0,7619.4,183.6,18.0,747.0,45.099999999999994,4.1,19.5,20.0,0
29.0,10.2,574.2,62.0,253.97999999999996,612.0,7629.599999999999,193.8,19.0,748.0,156.60000000000002,5.4,19.8,60.0,0
19.0,10.2,385.7,76.0,516.12,102.0,7639.799999999999,204.0,20.0,749.0,114.0,6.0,20.3,10.0,0
91.0,1.0,1638.0,86.0,14.8,50.0,750.0,21.0,21.0,750.0,309.40000000000003,3.4000000000000004,18.0,50.0,1
43.0,10.2,872.9,74.0,143.82,306.0,7660.2,224.4,22.0,751.0,167.7000000000001,3.900000000000002,20.3,30.0,0
19.0,10.2,425.6,59.0,408.0,612.0,7670.4,234.6,23.0,752.0,132.99999999999997,6.999999999999998,22.4,60.0,0
81.0,2.4,1927.8,63.0,94.8,24.0,1807.2,57.599999999999994,24.0,753.0,534.6000000000001,6.600000000000001,23.8,10.0,0
100.0,0.0,2090.0,96.0,0.0,0.0,0.0,0.0,25.0,754.0,379.9999999999997,3.799999999999997,20.9,50.0,1
80.0,3.4,2024.0,86.0,49.98,136.0,2567.0,88.39999999999999,26.0,755.0,552.0000000000002,6.900000000000002,25.3,40.0,1
57.0,5.3,1413.6,75.0,177.54999999999998,371.0,4006.8,143.1,27.0,756.0,433.2000000000001,7.600000000000001,24.8,70.0,1
88.0,1.0,1997.6,90.0,25.1,40.0,757.0,28.0,28.0,757.0,316.79999999999984,3.599999999999998,22.7,40.0,1
88.0,1.4,1364.0,93.0,34.16,98.0,1061.2,40.599999999999994,29.0,758.0,123.20000000000005,1.4000000000000004,15.5,70.0,1
19.0,2.3,275.5,70.0,48.989999999999995,46.0,1745.6999999999998,69.0,30.0,759.0,76.0,4.0,14.5,20.0,0
88.0,0.0,1997.6,93.0,0.0,0.0,0.0,0.0,31.0,760.0,228.7999999999998,2.599999999999998,22.7,20.0,1
95.0,0.0,1434.5,89.0,0.0,0.0,0.0,0.0,32.0,761.0,341.99999999999994,3.5999999999999996,15.1,40.0,1
46.0,9.5,791.1999999999999,69.0,231.8,190.0,7239.0,313.5,33.0,762.0,73.59999999999998,1.5999999999999996,17.2,20.0,0
83.0,0.4,1684.9,76.0,10.44,20.0,305.2,13.6,34.0,763.0,199.2000000000002,2.400000000000002,20.3,50.0,1
84.0,1.2,1730.4,79.0,26.28,48.0,916.8,42.0,35.0,764.0,294.0,3.5,20.6,40.0,1
88.0,0.0,1355.2,79.0,0.0,0.0,0.0,0.0,36.0,765.0,352.0,4.0,15.4,20.0,1
88.0,0.2,1320.0,69.0,6.440000000000001,4.0,153.20000000000002,7.4,37.0,766.0,334.4000000000001,3.8000000000000007,15.0,20.0,1
83.0,2.2,1759.6,79.0,38.06,44.0,1687.4,83.60000000000001,38.0,767.0,323.6999999999999,3.8999999999999986,21.2,20.0,1
87.0,1.0,1940.1,82.0,24.9,50.0,768.0,39.0,39.0,768.0,443.7000000000001,5.100000000000001,22.3,50.0,1
78.0,3.3,1536.6,75.0,52.8,132.0,2537.7,132.0,40.0,769.0,304.1999999999999,3.8999999999999986,19.7,40.0,0
82.0,0.0,1771.2,78.0,0.0,0.0,0.0,0.0,41.0,770.0,328.0,4.0,21.6,50.0,1
88.0,0.6,1821.6,78.0,15.06,18.0,462.6,25.2,42.0,771.0,369.5999999999999,4.199999999999999,20.7,30.0,1
68.0,9.8,1734.0,78.0,145.04000000000002,784.0,7565.6,421.4,43.0,772.0,333.19999999999993,4.899999999999999,25.5,80.0,0
59.0,10.4,1244.9,76.0,265.2,312.0,8039.200000000001,457.6,44.0,773.0,342.20000000000005,5.800000000000001,21.1,30.0,0
55.0,6.9,1144.0,78.0,59.34,345.0,5340.6,310.5,45.0,774.0,137.5,2.5,20.8,50.0,1
91.0,0.1,1874.6,85.0,3.3000000000000003,7.0,77.5,4.6000000000000005,46.0,775.0,336.7000000000003,3.700000000000003,20.6,70.0,1
91.0,0.9,1547.0,93.0,18.45,18.0,698.4,42.3,47.0,776.0,154.69999999999993,1.6999999999999993,17.0,20.0,1
91.0,0.0,1583.4,95.0,0.0,0.0,0.0,0.0,48.0,777.0,236.5999999999998,2.599999999999998,17.4,40.0,1
91.0,0.0,1592.5,95.0,0.0,0.0,0.0,0.0,49.0,778.0,182.0,2.0,17.5,60.0,1
88.0,1.0,1522.4,78.0,10.2,20.0,779.0,50.0,50.0,779.0,316.8000000000001,3.6000000000000014,17.3,20.0,1
100.0,0.0,1710.0000000000002,95.0,0.0,0.0,0.0,0.0,51.0,780.0,120.00000000000011,1.200000000000001,17.1,50.0,1
96.0,0.0,1766.4,93.0,0.0,0.0,0.0,0.0,52.0,781.0,326.39999999999986,3.3999999999999986,18.4,60.0,1
48.0,10.3,1132.8000000000002,79.0,246.17,206.0,8054.6,545.9000000000001,53.0,782.0,225.60000000000016,4.700000000000003,23.6,20.0,0
85.0,0.6,2193.0,90.0,14.88,36.0,469.7999999999999,32.4,54.0,783.0,781.9999999999999,9.2,25.8,60.0,1
79.0,0.2,1350.9,79.0,4.66,4.0,156.8,11.0,55.0,784.0,181.70000000000005,2.3000000000000007,17.1,20.0,0
91.0,0.8,1383.2,77.0,22.880000000000003,32.0,628.0,44.8,56.0,785.0,345.7999999999999,3.799999999999999,15.2,40.0,1
96.0,0.0,2044.8,92.0,0.0,0.0,0.0,0.0,57.0,786.0,240.0,2.5,21.3,50.0,1
88.0,0.2,1548.8000000000002,97.0,3.14,14.0,157.4,11.6,58.0,787.0,96.80000000000013,1.1000000000000014,17.6,70.0,1
86.0,3.7,1548.0,76.0,117.29,74.0,2915.6000000000004,218.3,59.0,788.0,146.19999999999993,1.6999999999999993,18.0,20.0,1
78.0,6.2,1669.1999999999998,76.0,156.24,372.0,4891.8,372.0,60.0,789.0,148.19999999999987,1.8999999999999984,21.4,60.0,0
76.0,0.0,1824.0,79.0,0.0,0.0,0.0,0.0,61.0,790.0,334.39999999999986,4.399999999999999,24.0,40.0,1
84.0,0.0,1789.2,90.0,0.0,0.0,0.0,0.0,62.0,791.0,193.20000000000005,2.3000000000000007,21.3,40.0,1
100.0,0.0,2130.0,97.0,0.0,0.0,0.0,0.0,63.0,792.0,410.0000000000001,4.100000000000001,21.3,50.0,1
88.0,2.4,1698.4,93.0,41.52,192.0,1903.2,153.6,64.0,793.0,167.2000000000002,1.900000000000002,19.3,80.0,1
82.0,3.1,1795.8,82.0,66.34,155.0,2461.4,201.5,65.0,794.0,369.0,4.5,21.9,50.0,1
83.0,0.0,1909.0,75.0,0.0,0.0,0.0,0.0,66.0,795.0,265.59999999999997,3.1999999999999993,23.0,40.0,1
95.0,0.0,1786.0,79.0,0.0,0.0,0.0,0.0,67.0,796.0,161.49999999999994,1.6999999999999993,18.8,30.0,1
88.0,0.0,1865.6,78.0,0.0,0.0,0.0,0.0,68.0,797.0,184.7999999999998,2.099999999999998,21.2,20.0,1
88.0,0.0,2068.0,91.0,0.0,0.0,0.0,0.0,69.0,798.0,325.5999999999999,3.6999999999999993,23.5,50.0,1
74.0,1.6,1568.8,91.0,32.800000000000004,80.0,1278.4,112.0,70.0,799.0,296.0,4.0,21.2,50.0,1
91.0,0.0,1692.6,79.0,0.0,0.0,0.0,0.0,71.0,800.0,154.70000000000027,1.7000000000000028,18.6,70.0,1
74.0,2.3,1805.6,87.0,23.459999999999997,46.0,1842.3,165.6,72.0,801.0,340.39999999999986,4.599999999999998,24.4,20.0,1
88.0,0.0,1874.4,81.0,0.0,0.0,0.0,0.0,73.0,802.0,35.20000000000019,0.4000000000000021,21.3,30.0,1
70.0,6.7,1764.0,59.0,120.6,268.0,5380.1,495.8,74.0,803.0,293.99999999999994,4.199999999999999,25.2,40.0,0
88.0,1.8,2279.2,93.0,30.96,72.0,1447.2,135.0,75.0,804.0,431.1999999999999,4.899999999999999,25.9,40.0,0
70.0,3.9,1673.0,76.0,59.67,156.0,3139.5,296.4,76.0,805.0,342.9999999999999,4.899999999999999,23.9,40.0,0
95.0,0.6,2641.0,87.0,15.3,48.0,483.6,46.2,77.0,806.0,617.5,6.5,27.8,80.0,1
89.0,0.1,2465.2999999999997,85.0,1.7300000000000002,3.0,80.7,7.800000000000001,78.0,807.0,436.09999999999985,4.899999999999999,27.7,30.0,1
88.0,0.1,2349.6,90.0,1.5300000000000002,3.0,80.80000000000001,7.9,79.0,808.0,492.79999999999984,5.599999999999998,26.7,30.0,1
95.0,0.0,1624.5000000000002,94.0,0.0,0.0,0.0,0.0,80.0,809.0,142.50000000000017,1.5000000000000018,17.1,50.0,1
97.0,0.5,2172.7999999999997,97.0,6.25,40.0,405.0,40.5,81.0,810.0,223.09999999999977,2.299999999999997,22.4,80.0,1
96.0,0.0,1689.6,92.0,0.0,0.0,0.0,0.0,82.0,811.0,192.00000000000017,2.0000000000000018,17.6,50.0,1
84.0,3.2,2175.6,88.0,77.44,64.0,2598.4,265.6,83.0,812.0,369.5999999999999,4.399999999999999,25.9,20.0,1
88.0,0.6,2288.0,89.0,12.48,30.0,487.7999999999999,50.4,84.0,813.0,440.0,5.0,26.0,50.0,1
89.0,0.4,2394.1,88.0,4.5200000000000005,28.0,325.6,34.0,85.0,814.0,347.09999999999985,3.8999999999999986,26.9,70.0,1
90.0,1.1,2493.0,84.0,7.590000000000001,66.0,896.5000000000001,94.6,86.0,815.0,368.99999999999983,4.099999999999998,27.7,60.0,1
81.0,0.0,1846.8,79.0,0.0,0.0,0.0,0.0,87.0,816.0,234.90000000000015,2.900000000000002,22.8,70.0,1
93.0,0.0,2157.6,92.0,0.0,0.0,0.0,0.0,88.0,817.0,288.2999999999998,3.099999999999998,23.2,190.0,1
88.0,0.1,2305.6,97.0,2.52,7.0,81.80000000000001,8.9,89.0,818.0,193.5999999999999,2.1999999999999993,26.2,70.0,1
83.0,5.0,2182.9,94.0,102.0,350.0,4095.0,450.0,90.0,819.0,199.2000000000002,2.400000000000002,26.3,70.0,1
90.0,2.5,2538.0,89.0,20.25,100.0,2050.0,227.5,91.0,820.0,405.0,4.5,28.2,40.0,1
88.0,0.3,2208.8,94.0,5.94,72.0,246.3,27.6,92.0,821.0,334.4000000000001,3.8000000000000007,25.1,240.0,1
82.0,3.3,2033.6,90.0,39.599999999999994,726.0,2712.6,306.9,93.0,822.0,246.0,3.0,24.8,220.0,1
88.0,0.1,1962.4,97.0,2.49,5.0,82.30000000000001,9.4,94.0,823.0,149.59999999999994,1.6999999999999993,22.3,50.0,1
89.0,2.4,2474.2000000000003,92.0,52.559999999999995,96.0,1977.6,228.0,95.0,824.0,338.20000000000005,3.8000000000000007,27.8,40.0,1
84.0,1.8,2368.7999999999997,87.0,55.080000000000005,144.0,1485.0,172.8,96.0,825.0,201.59999999999988,2.3999999999999986,28.2,80.0,1
88.0,0.4,2516.8,94.0,7.2,32.0,330.40000000000003,38.8,97.0,826.0,316.8000000000001,3.6000000000000014,28.6,80.0,1
84.0,2.2,2268.0,86.0,30.360000000000003,88.0,1819.4,215.6,98.0,827.0,92.40000000000012,1.1000000000000014,27.0,40.0,1
82.0,4.8,2312.4,79.0,146.88,480.0,3974.4,475.2,99.0,828.0,196.7999999999999,2.3999999999999986,28.2,100.0,1
87.0,1.4,2401.2000000000003,80.0,42.279999999999994,70.0,1160.6,140.0,100.0,829.0,252.30000000000015,2.900000000000002,27.6,50.0,1
88.0,1.0,2340.8,84.0,9.1,80.0,830.0,101.0,101.0,830.0,404.8000000000001,4.600000000000001,26.6,80.0,1
91.0,0.0,2174.9,87.0,0.0,0.0,0.0,0.0,102.0,831.0,345.7999999999997,3.799999999999997,23.9,80.0,1
88.0,2.4,2684.0,84.0,69.12,144.0,1996.8,247.2,103.0,832.0,501.5999999999999,5.699999999999999,30.5,60.0,1
88.0,0.6,2622.4,86.0,5.88,42.0,499.7999999999999,62.4,104.0,833.0,431.20000000000016,4.900000000000002,29.8,70.0,1
88.0,1.5,2499.2,87.0,39.599999999999994,105.0,1251.0,157.5,105.0,834.0,316.79999999999984,3.599999999999998,28.4,70.0,1
85.0,0.2,2363.0,92.0,2.52,38.0,167.0,21.200000000000003,106.0,835.0,289.00000000000017,3.400000000000002,27.8,190.0,1
85.0,3.1,2618.0,84.0,49.29,558.0,2591.6,331.7,107.0,836.0,459.00000000000017,5.400000000000002,30.8,180.0,1
83.0,4.7,2564.7,82.0,75.2,1269.0,3933.9,507.6,108.0,837.0,448.1999999999999,5.399999999999999,30.9,270.0,1
82.0,2.7,2542.0,87.0,37.8,81.0,2262.6000000000004,294.3,109.0,838.0,352.6000000000001,4.300000000000001,31.0,30.0,1
84.0,2.2,2091.6,91.0,39.6,88.0,1845.8,242.00000000000003,110.0,839.0,344.3999999999998,4.099999999999998,24.9,40.0,1
81.0,5.7,2178.9,82.0,116.28,399.0,4788.0,632.7,111.0,840.0,291.59999999999985,3.599999999999998,26.9,70.0,1
85.0,2.5,2252.5,87.0,29.75,150.0,2102.5,280.0,112.0,841.0,288.9999999999999,3.3999999999999986,26.5,60.0,1
75.0,8.8,2235.0,89.0,80.96,440.00000000000006,7409.6,994.4,113.0,842.0,314.99999999999994,4.199999999999999,29.8,50.0,1
84.0,1.2,2209.2000000000003,89.0,28.08,96.0,1011.6,136.79999999999998,114.0,843.0,226.79999999999995,2.6999999999999993,26.3,80.0,1
81.0,1.8,2357.1,83.0,27.18,342.0,1519.2,207.0,115.0,844.0,299.7000000000002,3.700000000000003,29.1,190.0,1
66.0,5.7,1920.6,75.0,77.52,114.0,4816.5,661.2,116.0,845.0,330.0,5.0,29.1,20.0,1
86.0,1.2,2648.8,82.0,37.44,252.0,1015.2,140.4,117.0,846.0,369.80000000000007,4.300000000000001,30.8,210.0,1
85.0,3.6,2456.5,86.0,53.28,288.0,3049.2000000000003,424.8,118.0,847.0,441.99999999999994,5.199999999999999,28.9,80.0,1
71.0,6.7,2201.0,89.0,93.13,1340.0,5681.6,797.3000000000001,119.0,848.0,326.6000000000001,4.600000000000001,31.0,200.0,0
85.0,3.9,2346.0,93.0,35.879999999999995,78.0,3311.1,468.0,120.0,849.0,408.00000000000006,4.800000000000001,27.6,20.0,0
78.0,8.4,2238.6,87.0,132.72,1848.0,7140.0,1016.4,121.0,850.0,343.1999999999999,4.399999999999999,28.7,220.0,1
88.0,0.4,2560.8,93.0,9.56,8.0,340.40000000000003,48.8,122.0,851.0,378.4000000000001,4.300000000000001,29.1,20.0,1
75.0,8.7,2272.5,77.0,68.73,869.9999999999999,7412.4,1070.1,123.0,852.0,442.50000000000017,5.900000000000002,30.3,100.0,1
73.0,6.3,2241.1,81.0,101.43,1449.0,5373.9,781.1999999999999,124.0,853.0,328.5,4.5,30.7,230.0,0
66.0,7.7,2006.4,89.0,65.45,577.5,6575.8,962.5,125.0,854.0,475.19999999999993,7.199999999999999,30.4,75.0,1
69.0,7.6,2111.4,77.0,69.16,1672.0,6498.0,957.6,126.0,855.0,476.10000000000014,6.900000000000002,30.6,220.0,1
85.0,0.2,2516.0,93.0,4.960000000000001,26.0,171.20000000000002,25.4,127.0,856.0,246.50000000000017,2.900000000000002,29.6,130.0,1
89.0,1.2,2536.5,87.0,35.76,60.0,1028.4,153.6,128.0,857.0,222.5,2.5,28.5,50.0,1
69.0,6.4,2139.0,80.0,71.67999999999999,1472.0,5491.200000000001,825.6,129.0,858.0,296.70000000000005,4.300000000000001,31.0,230.0,1
